"ANO_DOC","MES_DOC","GRUPO_ENTIDAD","GRUPO_ENTIDAD_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","DEPARTAMENTO_EJECUTORA","DEPARTAMENTO_EJECUTORA_NOMBRE","PROVINCIA_EJECUTORA","PROVINCIA_EJECUTORA_NOMBRE","DISTRITO_EJECUTORA","DISTRITO_EJECUTORA_NOMBRE","FUENTE_FINANCIAMIENTO","FUENTE_FINANCIAMIENTO_NOMBRE","RUBRO","RUBRO_NOMBRE","TIPO_RECURSO","TIPO_RECURSO_NOMBRE","GENERICA","GENERICA_NOMBRE","SUBGENERICA","SUBGENERICA_NOMBRE","SUBGENERICA_DET","SUBGENERICA_DET_NOMBRE","ESPECIFICA","ESPECIFICA_NOMBRE","ESPECIFICA_DET","ESPECIFICA_DET_NOMBRE","MONTO_PIA","MONTO_PIM","MONTO_RECAUDADO"
"2025","1","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","0","RECURSOS ORDINARIOS","5","OTROS INGRESOS","2","MULTAS Y SANCIONES NO TRIBUTARIAS","2","SANCIONES","1","SANCIONES ADMINISTRATIVAS","99","OTRAS SANCIONES","5343","5343","0"
"2025","1","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","0","RECURSOS ORDINARIOS","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","1","VENTA DE BIENES","3","VENTA DE PRODUCTOS MINERALES","1","VENTA DE PRODUCTOS MINERALES","1","VENTA DE AGUA","69317","69317","0"
"2025","1","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","0","RECURSOS ORDINARIOS","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","3","VENTA DE SERVICIOS","5","INGRESO POR ALQUILERES","1","INMUEBLES Y TERRENOS","1","EDIFICIOS E INSTALACIONES","1862894","1862894","0"
"2025","5","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","1","DERECHOS ADMINISTRATIVOS GENERALES","4","OTROS DERECHOS ADMINISTRATIVOS GENERALES","99","OTROS DERECHOS ADMINISTRATIVOS GENERALES","0","0","303"
"2025","3","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","5","OTROS INGRESOS","2","MULTAS Y SANCIONES NO TRIBUTARIAS","2","SANCIONES","1","SANCIONES ADMINISTRATIVAS","2","INTERESES POR SANCIONES","0","0","0"
"2025","8","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","1","DERECHOS ADMINISTRATIVOS GENERALES","4","OTROS DERECHOS ADMINISTRATIVOS GENERALES","1","CERTIFICADOS DOMICILIARIOS","0","0","0"
"2025","2","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","5","OTROS INGRESOS","2","MULTAS Y SANCIONES NO TRIBUTARIAS","2","SANCIONES","1","SANCIONES ADMINISTRATIVAS","2","INTERESES POR SANCIONES","0","0","0"
"2025","11","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","10","OTROS DERECHOS ADMINISTRATIVOS","1","OTROS DERECHOS ADMINISTRATIVOS","5","CERTIFICACIONES DIVERSAS","0","0","2634.4"
"2025","5","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","5","OTROS INGRESOS","5","INGRESOS DIVERSOS","1","INGRESOS DIVERSOS","4","OTROS INGRESOS DIVERSOS","99","OTROS INGRESOS DIVERSOS","0","0","154673.96"
"2025","4","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","9","DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO","1","DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO","99","OTROS DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO","0","0","121858.03"
"2025","10","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","10","OTROS DERECHOS ADMINISTRATIVOS","1","OTROS DERECHOS ADMINISTRATIVOS","5","CERTIFICACIONES DIVERSAS","0","0","3132.8"
"2025","1","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","5","OTROS INGRESOS","5","INGRESOS DIVERSOS","1","INGRESOS DIVERSOS","4","OTROS INGRESOS DIVERSOS","1","INDEMNIZACIONES DE SEGUROS","0","0","0"
"2025","2","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","1","IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS","4","IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES","1","IMPUESTOS A LAS IMPORTACIONES","1","DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION","4","ARANCEL ESPECIAL POR INGRESO DE BIENES PROVENIENTES DE DEPOSITOS FRANCOS","0","0","615916.24"
"2025","8","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","3","VENTA DE SERVICIOS","2","SERVICIOS DE TRANSPORTE Y COMUNICACIONES","1","SERVICIOS DE TRANSPORTE","2","SERVICIOS DE INSPECCION","0","0","0"
"2025","3","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","1","DERECHOS ADMINISTRATIVOS GENERALES","4","OTROS DERECHOS ADMINISTRATIVOS GENERALES","1","CERTIFICADOS DOMICILIARIOS","0","0","0"
"2025","8","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","3","VENTA DE SERVICIOS","2","SERVICIOS DE TRANSPORTE Y COMUNICACIONES","1","SERVICIOS DE TRANSPORTE","1","SERVICIO DE ALMACENAJE","0","0","1550.8"
"2025","7","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","9","DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO","1","DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO","99","OTROS DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO","0","0","121620.9"
"2025","3","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","5","OTROS INGRESOS","5","INGRESOS DIVERSOS","1","INGRESOS DIVERSOS","4","OTROS INGRESOS DIVERSOS","1","INDEMNIZACIONES DE SEGUROS","0","0","0"
"2025","10","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","1","IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS","4","IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES","1","IMPUESTOS A LAS IMPORTACIONES","1","DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION","4","ARANCEL ESPECIAL POR INGRESO DE BIENES PROVENIENTES DE DEPOSITOS FRANCOS","0","0","766910.89"
"2025","10","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","3","VENTA DE SERVICIOS","9","OTROS INGRESOS POR PRESTACION DE SERVICIOS","1","SERVICIOS POR ADMINISTRACION Y RECAUDACION","3","SERVICIOS DE ADMINISTRACION","0","0","4699.6"
"2025","3","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","10","OTROS DERECHOS ADMINISTRATIVOS","1","OTROS DERECHOS ADMINISTRATIVOS","10","INSPECCION Y CONTROL SANITARIO","0","0","0"
"2025","3","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","5","OTROS INGRESOS","2","MULTAS Y SANCIONES NO TRIBUTARIAS","2","SANCIONES","1","SANCIONES ADMINISTRATIVAS","99","OTRAS SANCIONES","0","0","3441.68"
"2025","7","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","10","OTROS DERECHOS ADMINISTRATIVOS","1","OTROS DERECHOS ADMINISTRATIVOS","5","CERTIFICACIONES DIVERSAS","0","0","3232.6"
"2025","10","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","5","OTROS INGRESOS","5","INGRESOS DIVERSOS","1","INGRESOS DIVERSOS","4","OTROS INGRESOS DIVERSOS","99","OTROS INGRESOS DIVERSOS","0","0","221589.16"
"2025","5","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","10","OTROS DERECHOS ADMINISTRATIVOS","1","OTROS DERECHOS ADMINISTRATIVOS","10","INSPECCION Y CONTROL SANITARIO","0","0","0"
"2025","6","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","5","OTROS INGRESOS","5","INGRESOS DIVERSOS","1","INGRESOS DIVERSOS","4","OTROS INGRESOS DIVERSOS","99","OTROS INGRESOS DIVERSOS","0","0","256487.86"
"2025","3","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","3","VENTA DE SERVICIOS","2","SERVICIOS DE TRANSPORTE Y COMUNICACIONES","2","SERVICIOS DE COMUNICACIONES","99","OTROS SERVICIOS DE COMUNICACIONES","0","0","21596.56"
"2025","5","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","3","VENTA DE SERVICIOS","2","SERVICIOS DE TRANSPORTE Y COMUNICACIONES","1","SERVICIOS DE TRANSPORTE","1","SERVICIO DE ALMACENAJE","0","0","1001.13"
"2025","6","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","1","DERECHOS ADMINISTRATIVOS GENERALES","4","OTROS DERECHOS ADMINISTRATIVOS GENERALES","99","OTROS DERECHOS ADMINISTRATIVOS GENERALES","0","0","221.7"
"2025","9","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","1","DERECHOS ADMINISTRATIVOS GENERALES","4","OTROS DERECHOS ADMINISTRATIVOS GENERALES","99","OTROS DERECHOS ADMINISTRATIVOS GENERALES","0","0","221.7"
"2025","7","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","10","OTROS DERECHOS ADMINISTRATIVOS","1","OTROS DERECHOS ADMINISTRATIVOS","10","INSPECCION Y CONTROL SANITARIO","0","0","0"
"2025","1","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","5","OTROS INGRESOS","1","RENTAS DE LA PROPIEDAD","1","RENTAS DE LA PROPIEDAD FINANCIERA","1","INTERESES","1","INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES","0","0","691421.93"
"2025","9","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","3","VENTA DE SERVICIOS","2","SERVICIOS DE TRANSPORTE Y COMUNICACIONES","1","SERVICIOS DE TRANSPORTE","2","SERVICIOS DE INSPECCION","0","0","0"
"2025","9","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","5","OTROS INGRESOS","5","INGRESOS DIVERSOS","1","INGRESOS DIVERSOS","4","OTROS INGRESOS DIVERSOS","99","OTROS INGRESOS DIVERSOS","0","0","206603.2"
"2025","8","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","2","DERECHOS Y TASAS ADMINISTRATIVOS","1","DERECHOS ADMINISTRATIVOS GENERALES","4","OTROS DERECHOS ADMINISTRATIVOS GENERALES","99","OTROS DERECHOS ADMINISTRATIVOS GENERALES","0","0","245.1"
"2025","1","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","3","VENTA DE SERVICIOS","9","OTROS INGRESOS POR PRESTACION DE SERVICIOS","1","SERVICIOS POR ADMINISTRACION Y RECAUDACION","3","SERVICIOS DE ADMINISTRACION","0","0","3063"
"2025","3","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","1","IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS","4","IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES","1","IMPUESTOS A LAS IMPORTACIONES","1","DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION","1","DERECHOS AD VALOREM","0","0","0"
"2025","7","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","3","VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS","3","VENTA DE SERVICIOS","9","OTROS INGRESOS POR PRESTACION DE SERVICIOS","1","SERVICIOS POR ADMINISTRACION Y RECAUDACION","3","SERVICIOS DE ADMINISTRACION","0","0","4059.6"
"2025","8","17","ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES","500108","000","COMITE DE ADMINISTRACIÓN DE LA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA","23","TACNA","01","TACNA","01","TACNA","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","2","OTRAS CTAS RECAUD","1","IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS","4","IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES","1","IMPUESTOS A LAS IMPORTACIONES","1","DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION","1","DERECHOS AD VALOREM","0","0","0"
